case_idx,case_id,molecule_id,conformer_id,heavy_atom_count,status,evaluator_decision,evaluator_relation,evaluator_reason,reason_family,exact_smiles,stereo_equivalent,diagnostic_error,charge_consistent,radical_consistent,runtime_ms,error,reference_smiles,predicted_smiles,xyz,source_conformer_count,relativeenergy_kcal_mol
1117,geom-drugs-a1b5e611101837dd-c0,a1b5e611101837dd,0,23,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,36.18323800037615,,Cc1cc(C)c2[nH]c(O)c(N=Nc3ccc(C(=O)O)cc3)c2c1,Cc1cc(C)c2c(c1)C(=NNc1ccc(C(=O)O)cc1)C(=O)N2,"38
GEOM DRUGS Cc1cc(C)c2[nH]c(O)c(N=Nc3ccc(C(=O)O)cc3)c2c1 conformer 0
C -4.4013069687 -3.6363586354 -0.0035074133
C -4.1371640200 -2.1601044189 -0.0014335655
C -5.2108878042 -1.2717810651 0.0021450379
C -5.0503120067 0.1097563276 0.0038897796
C -3.7462258400 0.5763906224 0.0017772550
C -2.6466220915 -0.2978652889 -0.0015929814
C -2.8383702524 -1.6691537551 -0.0032307654
H -1.9884702402 -2.3326796579 -0.0062081261
C -1.4579292185 0.5225861597 -0.0028353865
N -0.2376222312 0.0995792544 -0.0043776514
N 0.7530328314 0.9639294168 -0.0049665846
C 2.0661819427 0.5604677647 -0.0038799816
C 2.4044156917 -0.7963773596 -0.0025969835
C 3.7270685856 -1.1758689114 -0.0004219283
C 4.7361874281 -0.2113912185 0.0002236868
C 4.3950417403 1.1428867440 -0.0016677295
C 3.0749303258 1.5291222676 -0.0036083894
H 2.8073960337 2.5755624006 -0.0046424579
H 5.1889437071 1.8739049897 -0.0012160473
C 6.1621870256 -0.5775917469 0.0031326022
O 7.0776488976 0.2101873287 0.0013334465
O 6.3767178226 -1.9066504287 0.0083837619
H 7.3310624310 -2.0771776582 0.0102829674
H 3.9945916539 -2.2206270843 0.0004036670
H 1.6106366007 -1.5258048386 -0.0032645628
H 0.5446101214 1.9663664999 -0.0044840876
C -1.9214392826 1.9351721259 -0.0002623246
O -1.2405842100 2.9515149385 -0.0004807274
N -3.2848623183 1.8889615097 0.0025866454
H -3.8752462810 2.7048214354 0.0047580723
C -6.2179068749 1.0495923284 0.0081724924
H -7.1536033783 0.4974123051 0.0080142626
H -6.1932859454 1.6867182035 0.8922907920
H -6.1958346907 1.6916197892 -0.8724391503
H -6.2140098097 -1.6745196330 0.0037744506
H -4.9789676088 -3.9181678023 -0.8829080980
H -4.9761467952 -3.9211311511 0.8767723262
H -3.4702931312 -4.1963722659 -0.0059587008
",1,0.0
1143,geom-drugs-8e436035d293b552-c0,8e436035d293b552,0,27,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,26.295447001757566,,NS(=O)(=O)c1ccc(N=Nc2c(=O)[nH]n3c(=O)c4c([nH]c23)CCCC4)cc1,N[S+2]([O-])([O-])c1ccc(NN=C2C(=O)Nn3c2nc2c(c3=O)CCCC2)cc1,"43
GEOM DRUGS NS(=O)(=O)c1ccc(N=Nc2c(=O)[nH]n3c(=O)c4c([nH]c23)CCCC4)cc1 conformer 0
N 6.5097208538 0.4308412475 -1.5943536372
S 6.2137564519 0.5079986822 0.0630230868
O 6.8827548130 -0.5947968004 0.6866840559
O 6.4914319141 1.8455783203 0.4970083388
C 4.4553321133 0.2305433559 0.0864393243
C 3.6035466195 1.3179937254 0.0586483336
C 2.2381187914 1.1105806410 0.0434691776
C 1.7385381210 -0.1940916383 0.0531414470
C 2.6109825976 -1.2856832886 0.0852200551
C 3.9735545714 -1.0652783675 0.1023157325
H 4.6769253681 -1.8809775348 0.1418819472
H 2.1963995108 -2.2807245955 0.0983511018
N 0.3711222849 -0.3855296639 0.0351486017
N -0.1547116028 -1.5767976742 0.0270173962
C -1.4411987508 -1.7019866295 0.0117988987
C -2.4434360345 -0.6571509715 0.0046376959
N -2.2833145806 0.6353426492 0.0137297630
C -3.4152089283 1.3895253190 0.0072637180
C -4.6734245886 0.8497046913 -0.0126488898
C -4.8759861690 -0.5833303025 -0.0195595048
O -5.9273572272 -1.1931826735 -0.0358203917
N -3.6578391868 -1.2634657014 -0.0114512225
N -3.4974070900 -2.6316618780 -0.0163266300
C -2.1703115661 -2.9941198960 -0.0024460329
O -1.7585885341 -4.1258713915 -0.0041814317
H -4.3157074170 -3.2222779764 -0.0253472038
C -5.9156916354 1.6884298182 -0.0145162831
C -5.6281750496 3.1340478537 -0.4008021177
C -4.4340934451 3.6481159985 0.3960488996
C -3.1822916635 2.8707151080 0.0047004397
H -2.3528091537 3.0955531427 0.6781536797
H -2.8653088962 3.1587908908 -1.0026710117
H -4.2778172865 4.7115869863 0.2094139523
H -4.6288060615 3.5177307473 1.4624048455
H -6.5086733802 3.7477295988 -0.2071379198
H -5.4036113792 3.1933021336 -1.4677894638
H -6.6416713933 1.2317855206 -0.6910813295
H -6.3569549705 1.6489828821 0.9869434340
H -0.2490449804 0.4342466355 0.0280966411
H 1.5539921931 1.9457999018 0.0251626581
H 4.0275098101 2.3090201414 0.0624554875
H 6.8875863094 1.2948709859 -1.9473034232
H 7.0963753130 -0.3517388971 -1.8342148616
",2,0.0
1222,geom-drugs-fb2e10acc8d504ce-c0,fb2e10acc8d504ce,0,29,ok,inconclusive,none,Inconclusive: bounded resonance search reached its configured limit.,sulfoxide_neutral_vs_charge_separated,False,False,,True,True,156.39371200086316,,CCOC(=O)N1CCC(NC(=O)c2ccc(CS(=O)c3cccc(C)c3)o2)CC1,CCOC(=O)N1CCC(NC(=O)c2ccc(C[S@@+]([O-])c3cccc(C)c3)o2)CC1,"55
GEOM DRUGS CCOC(=O)N1CCC(NC(=O)c2ccc(CS(=O)c3cccc(C)c3)o2)CC1 conformer 0
C -8.3221329375 -1.0519379510 -0.5543479353
C -7.0373638488 -1.3149667194 -1.3265039773
H -7.1879742287 -1.1825445137 -2.4002530920
H -6.6770052813 -2.3284428580 -1.1218919460
O -6.0154465253 -0.3812288084 -0.9846179860
C -5.3345790841 -0.6471315865 0.1555338905
O -5.5001431617 -1.6417938804 0.8232036865
N -4.4644108324 0.3399531996 0.4726018467
C -3.5467468391 0.1521251860 1.5737946573
C -2.1261594149 -0.0675120474 1.0517619925
H -1.4353523310 -0.1576968969 1.8894337385
C -1.7147707761 1.1001887810 0.1530454953
N -0.3831553387 0.9057219914 -0.3706538818
C 0.5784349847 1.8572649941 -0.3092334536
O 0.4196575216 2.9424540609 0.2211298659
C 1.8522021368 1.4582826793 -0.9189986188
C 2.9987488974 2.1826799666 -1.1215862061
C 3.9426229612 1.2915064538 -1.6686769325
C 3.3134461141 0.0779226740 -1.7656373144
C 3.8432244672 -1.2523212554 -2.0747405117
H 3.0563672891 -1.9756022589 -2.2681043623
H 4.5759868195 -1.2350939942 -2.8769558275
S 4.8098027170 -1.8985820388 -0.5584617350
O 5.9361286840 -0.9845699647 -0.4061112981
C 3.5460360771 -1.3378860636 0.6239411987
C 3.7299742323 -0.1281564543 1.2636975584
C 2.7324750235 0.3897727527 2.0786758291
C 1.5760156870 -0.3618871361 2.2621648296
C 1.4122247596 -1.5910000885 1.6471388672
C 2.3992525614 -2.0868681740 0.8114401776
H 2.2793125906 -3.0349350042 0.3088860199
H 0.5096625932 -2.1613259110 1.8107333736
H 0.7962712874 0.0290751509 2.8997222921
C 2.8697422785 1.7394417879 2.7060953037
H 2.5462611330 1.7186537290 3.7448289321
H 2.2387141051 2.4516347225 2.1724918604
H 3.8977231849 2.0881763923 2.6595451946
H 4.6516261552 0.4100722177 1.0949315075
O 2.0403456371 0.1746688825 -1.3228775899
H 4.9563027392 1.5015628231 -1.9402381167
H 3.1323162971 3.2198778541 -0.8946697094
H -0.1726649107 0.0324327635 -0.8272299891
C -2.7358769297 1.2626473081 -0.9800596602
H -2.4734463968 2.1250524709 -1.5934080513
C -4.1363708263 1.4489784117 -0.3929509749
H -4.8818637535 1.5155552523 -1.1835183936
H -4.1638532225 2.3686046550 0.2023566032
H -2.7236476694 0.3709635598 -1.6112689157
H -1.6709236845 2.0271029950 0.7362725786
H -2.0953368157 -0.9958990333 0.4765988306
H -3.8874961854 -0.7110164313 2.1474481177
H -3.5765434029 1.0439618156 2.2086772355
H -9.0951714989 -1.7380992899 -0.8882588107
H -8.1491332215 -1.2044296674 0.5079841738
H -8.6573494419 -0.0301380723 -0.7162726177
",198,0.0
1285,geom-drugs-33d54a34e971c3bb-c0,33d54a34e971c3bb,0,24,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,35.66432100342354,,O=c1[nH]c(=S)n(-c2ccc(Cl)cc2)c(O)c1/C=N/N1CCOCC1,O=C1NC(=S)N(c2ccc(Cl)cc2)C(=O)C1=CNN1CCOCC1,"39
GEOM DRUGS O=c1[nH]c(=S)n(-c2ccc(Cl)cc2)c(O)c1/C=N/N1CCOCC1 conformer 0
O -2.1334089459 -3.4625282498 -0.0581928403
C -1.2218779495 -2.6599745023 -0.0682653229
N 0.0903152153 -3.0853936226 0.1094814152
C 1.2065082774 -2.3095788049 0.1144416652
S 2.6927301846 -2.9919833831 0.2874165335
N 1.0277366119 -0.9627778793 -0.0419495208
C -0.2133762732 -0.3644972519 -0.2294737559
C -1.3522448156 -1.2332692642 -0.2524700817
C -2.6347807917 -0.7155144387 -0.4587581455
N -2.8423627943 0.5660066917 -0.6214962060
N -3.9946056564 1.2392957301 -0.9819228318
C -4.0546347827 2.5612008725 -0.3700141951
H -3.0797060288 3.0424387393 -0.4582675276
H -4.7911493610 3.1389062848 -0.9320303576
C -4.4813790704 2.4650765695 1.1006987264
H -4.6298098022 3.4572687012 1.5277243151
O -5.7156198847 1.7943772273 1.2236122971
C -5.6487428882 0.4894631383 0.6905632310
H -6.6433103880 0.0592819252 0.8115341112
C -5.2513611329 0.5322578873 -0.7913170392
H -5.1826893888 -0.4692214811 -1.2143542681
H -6.0032581297 1.0931496469 -1.3511027423
H -4.9237700726 -0.1123598339 1.2597801240
H -3.7040981265 1.9361747510 1.6751469478
H -3.4506192132 -1.4255153598 -0.4719642366
O -0.2818182969 0.8626333673 -0.3568745276
H -1.9641578247 1.1236973627 -0.6175862214
C 2.1749985613 -0.1083167196 -0.0184310230
C 2.5793225279 0.5239838741 -1.1833898991
C 3.6788979684 1.3620833710 -1.1636178272
C 4.3657575134 1.5551198794 0.0244117956
C 3.9635348268 0.9258473294 1.1927794041
C 2.8596555059 0.0951732561 1.1702087532
H 2.5362108984 -0.4043807830 2.0703507852
H 4.5085158530 1.0850327157 2.1095069879
Cl 5.7417023696 2.5954626327 0.0508104652
H 4.0039236467 1.8582188140 -2.0642186841
H 2.0351918741 0.3609380912 -2.1007433037
H 0.2373503317 -4.0817860380 0.2272953731
",16,0.0
1326,geom-drugs-224803f8d1c90fcf-c0,224803f8d1c90fcf,0,31,ok,inconclusive,none,Inconclusive: bounded resonance search reached its configured limit.,sulfoxide_neutral_vs_charge_separated,False,False,,True,True,234.23977499624016,,COc1ccc(-c2nc(CS(=O)CC(=O)NC3CCCC(C)C3C)c(C)o2)cc1OC,COc1ccc(-c2nc(C[S@@+]([O-])CC(=O)N[C@@H]3CCC[C@@H](C)[C@H]3C)c(C)o2)cc1OC,"63
GEOM DRUGS COc1ccc(-c2nc(CS(=O)CC(=O)NC3CCCC(C)C3C)c(C)o2)cc1OC conformer 0
C -6.2221980876 -0.1372354120 -1.1969000519
H -5.8418656541 0.5256088115 -1.9815725212
O -5.3458871546 -0.1991279258 -0.1003280747
C -4.0904262965 -0.6823480339 -0.2977170852
C -3.5843930368 -1.1158554077 -1.5131484717
C -2.2799496478 -1.5727974198 -1.6186852039
C -1.4753939578 -1.6221474733 -0.4907865121
C -1.9789086749 -1.2083347803 0.7476790134
C -3.2639469248 -0.7185339496 0.8536555453
O -3.8142804553 -0.2385167584 1.9956242899
C -3.0018103294 -0.2041793267 3.1502817871
H -3.5928635645 0.3105858912 3.9058803105
H -2.7672601404 -1.2151028136 3.4975187389
H -2.0684219792 0.3375385782 2.9750533371
H -1.3134525043 -1.2425915680 1.5929252835
C -0.0878046927 -2.0108987763 -0.5548697198
N 0.7020908413 -2.1931969228 0.4629757184
C 1.9368846190 -2.4368715336 -0.0672751773
C 1.8489036857 -2.3845174084 -1.4322180647
O 0.5530821397 -2.1277712988 -1.7418309223
C 2.8541521481 -2.5374190571 -2.5123974244
H 3.6376599257 -1.7902857814 -2.3951512706
H 2.3717830900 -2.4029531120 -3.4764496114
H 3.3113608955 -3.5259369686 -2.4761858299
C 3.1236884900 -2.6172351840 0.7803115544
H 3.8709574764 -3.2441537309 0.2963022989
H 2.8641842132 -3.0096939725 1.7588299164
S 3.9768391213 -0.9756075799 1.0658491936
O 3.8963992628 -0.2573430641 -0.2200460501
C 2.7279823691 -0.2051650275 2.1928464766
C 1.3981651593 0.3004137431 1.6319806226
O 0.3962299809 0.2704667516 2.3193617423
N 1.4800303513 0.8540522893 0.4196934864
H 2.3392008300 0.7431901216 -0.1103787648
C 0.3289900435 1.4409251578 -0.2425820659
C 0.5212097407 1.3910011932 -1.7558879504
C 1.6402445365 2.3209735879 -2.2170151159
C 1.3883514045 3.7457277267 -1.7353409139
C 1.2420736892 3.7894996691 -0.2136636134
C 1.0782156462 5.2267346741 0.2753656742
H 0.2437509643 5.7141011679 -0.2221492958
H 1.9784149410 5.7998753097 0.0629411018
H 0.9038793570 5.2480789528 1.3488440581
H 2.1673058939 3.3911811870 0.2206210324
C 0.0994055957 2.8784089643 0.2661954378
C -1.2971671980 3.3657879998 -0.1139014689
H -1.5221920120 4.3039710871 0.3855302152
H -2.0374025593 2.6319368262 0.1986126708
H -1.3964928177 3.5131986652 -1.1853795284
H 0.1407302039 2.8324319421 1.3606714372
H 2.2203066367 4.3870036198 -2.0352558107
H 0.4854265687 4.1391922371 -2.2056807824
H 2.6002339048 1.9712445681 -1.8300738665
H 1.7023389825 2.3012977561 -3.3073665330
H -0.4169331626 1.6788303530 -2.2322258432
H 0.7404852660 0.3666985679 -2.0602972425
H -0.5442487098 0.8391035017 0.0388243567
H 2.5315163056 -0.9180190538 2.9905904068
H 3.2480027220 0.6568082508 2.6186117374
H -1.8930745230 -1.8875106181 -2.5751639353
H -4.1995467034 -1.0913876647 -2.3984785688
H -6.4103006815 -1.1295972947 -1.6204303878
H -7.1537178223 0.2682315807 -0.8051331959
",247,0.0
1329,geom-drugs-c50928cf064aa80c-c0,c50928cf064aa80c,0,23,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,20.96024800266605,,O=S1(=O)N=C(N=Nc2c(O)[nH]c3ccccc23)c2ccccc21,[O-][S+2]1([O-])c2ccccc2C2=NN=C3c4ccccc4N[C@@]3(O)N21,"33
GEOM DRUGS O=S1(=O)N=C(N=Nc2c(O)[nH]c3ccccc23)c2ccccc21 conformer 0
O -1.2830093353 -2.1398926758 -1.1284499495
S -1.4511438798 -1.4520577409 0.1256062522
O -1.3286267731 -2.2352695191 1.3102976016
N -0.3502471035 -0.1599086127 0.1243123155
C -0.9912820774 1.0749626907 0.0003377557
N -0.3757698128 2.1872309137 -0.1800461567
N 0.9677161833 2.1869352219 -0.1017480720
C 1.6053002680 1.0959449808 -0.2736330297
C 0.8909456048 -0.2287524268 -0.6076530989
N 1.7909939766 -1.2196904064 -0.0738490644
C 3.0370813511 -0.6499433575 0.0939129497
C 4.2364344016 -1.2762503540 0.3862679898
C 5.3529159442 -0.4816559754 0.5919561914
C 5.2863276466 0.9060327593 0.5181164170
C 4.0921609879 1.5411741647 0.2293177228
C 2.9689699912 0.7582321221 0.0087354324
H 4.0195749139 2.6143846858 0.1608583188
H 6.1781893267 1.4896592051 0.6865754614
H 6.2981891119 -0.9538791725 0.8154098196
H 4.2978883763 -2.3515566348 0.4497795675
H 1.6955966390 -2.1792483014 -0.3693373360
O 0.6741508690 -0.3741228678 -1.9751098484
H 0.0810239824 -1.1333597441 -2.1168810703
C -2.4315036065 0.9459244722 0.1177457817
C -2.8693735467 -0.3730705134 0.1695662547
C -4.2006707208 -0.6989801344 0.2826401193
C -5.1228096214 0.3399668341 0.3200920480
C -4.7013949419 1.6628875509 0.2591365903
C -3.3579101146 1.9823785240 0.1623757550
H -3.0111759596 3.0019162273 0.1215933749
H -5.4352139353 2.4539225163 0.2913088639
H -6.1753395843 0.1146381412 0.3955758812
H -4.5090029661 -1.7310716641 0.3316016168
",2,0.0
1344,geom-drugs-0630799dca87af3e-c0,0630799dca87af3e,0,26,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,17.13096899766242,,Cc1ccc(C)c(NC(=S)/C(=C(\[O-])c2ccc(Cl)s2)[n+]2ccccc2)c1,Cc1ccc(C)c(NC2=C(C(=O)c3ccc(Cl)s3)N3C=CC=C[C@H]3S2)c1,"43
GEOM DRUGS Cc1ccc(C)c(NC(=S)/C(=C(\[O-])c2ccc(Cl)s2)[n+]2ccccc2)c1 conformer 0
C 6.5220375595 1.4286041963 0.0205179524
C 5.6422234999 0.2178078339 -0.0426543028
C 4.2673109529 0.3475159130 0.0857225710
C 3.4301293139 -0.7608249369 0.0427008062
C 3.9753463450 -2.0480261323 -0.1036374188
C 5.3499724754 -2.1622112555 -0.2239547477
C 6.1771180651 -1.0523360492 -0.1997020323
H 7.2452463247 -1.1772421891 -0.2996841381
H 5.7850779184 -3.1440619911 -0.3435413451
C 3.1001133024 -3.2638655056 -0.1402634289
H 2.5579353962 -3.3872400750 0.7973770424
H 3.7017586286 -4.1541172299 -0.3042004428
H 2.3634980069 -3.1950207238 -0.9402463271
N 2.0493213166 -0.6615979887 0.1724389162
C 1.2092282538 0.3548071405 0.0004694014
C -0.1774844801 0.1365069955 0.1588551376
C -0.7403600834 -1.1450667857 0.3587961427
O -0.0417142130 -2.1650769043 0.5469556250
C -2.1962148929 -1.3091231494 0.2796932436
C -2.8550948869 -2.4724820547 0.5767983494
C -4.2385999525 -2.4191860044 0.3372290000
C -4.6226834112 -1.2093536731 -0.1586449948
S -3.2982819433 -0.1065108679 -0.3265926777
Cl -6.2064450126 -0.7347805390 -0.5862705360
H -4.9179190183 -3.2317175051 0.5166045473
H -2.3380389316 -3.3347262968 0.9568348105
N -0.9270684889 1.3395251274 0.1328928243
C -1.5094527573 1.8050196509 1.2781870283
C -1.8580290366 3.1017084654 1.4218645210
C -1.5153174871 4.0265615222 0.3936587652
C -0.8382250964 3.6037117313 -0.6937266343
C -0.4143869283 2.2264798746 -0.8063257951
H -0.3939158490 1.8148883913 -1.8136217543
S 1.6411663139 1.9568016033 -0.4830320294
H -0.5482070785 4.2753837174 -1.4854490312
H -1.8197825488 5.0569832216 0.4885906597
H -2.3777155520 3.4352050585 2.3033420981
H -1.7143132646 1.0536028899 2.0257276187
H 1.5266019353 -1.5390705739 0.3697148298
H 3.8453159124 1.3301067048 0.2281184030
H 6.7712294429 1.6539763357 1.0579665718
H 6.0163452027 2.2949273823 -0.3991162039
H 7.4501851954 1.2617361352 -0.5207337231
",7,0.0
1452,geom-drugs-c917296d480045f8-c0,c917296d480045f8,0,32,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,30.204139002307784,,O=[N+]([O-])c1cc(S(=O)(=O)Nc2cccc(Cl)c2)ccc1N=Nc1c(O)[nH]c2ccccc12,O=C1Nc2ccccc2C1=NNc1ccc([S+2]([O-])([O-])Nc2cccc(Cl)c2)cc1[N+](=O)[O-],"46
GEOM DRUGS O=[N+]([O-])c1cc(S(=O)(=O)Nc2cccc(Cl)c2)ccc1N=Nc1c(O)[nH]c2ccccc12 conformer 0
O 0.5794095050 3.1847378084 -1.0191849280
N -0.5570423890 2.8660543134 -0.7178774766
O -1.5490837313 3.4419145949 -1.1115423769
C -0.7414263672 1.7412611006 0.1476251670
C -2.0400828014 1.5028048809 0.6008844594
C -2.3079913820 0.4274718326 1.4064847184
C -1.2876045621 -0.4354074495 1.7954482739
C -0.0041039599 -0.2108457007 1.3687729709
C 0.3124372447 0.8783478845 0.5297529182
N 1.5960766599 1.0437504099 0.1131467793
N 2.5232948475 0.1798642669 0.5107640043
C 3.7391243811 0.2902731649 0.1100255421
C 4.3167266094 1.3099928401 -0.8244437374
N 5.6464217907 1.0071959616 -0.9346785530
C 5.9813660881 -0.1018297410 -0.1719689896
C 7.2041729657 -0.7186912814 -0.0155265637
C 7.2633660961 -1.8292718748 0.8184674126
C 6.1357932484 -2.3045043341 1.4727333065
C 4.9057464434 -1.6840253091 1.3159600130
C 4.8310871376 -0.5767171770 0.4882459054
H 4.0242030272 -2.0460256182 1.8196437336
H 6.2194087234 -3.1696601470 2.1121419339
H 8.2090946228 -2.3306742678 0.9576890557
H 8.0851628584 -0.3548106413 -0.5211808550
H 6.2936143552 1.5286269320 -1.5046118837
O 3.7409471607 2.2202528781 -1.3837148810
H 1.8341125585 1.8338909052 -0.5030358952
H 0.8039501190 -0.8645113605 1.6534393098
H -1.5349879464 -1.2734898816 2.4273583781
S -4.0021516890 0.0903623228 1.8922711531
O -4.0480581968 -1.2096922192 2.4810550879
O -4.5558216962 1.1958119064 2.6086659545
N -4.8023950811 0.0857819567 0.4120374419
C -4.1865793112 -0.4434480534 -0.7137296996
C -3.3581681395 -1.5532076855 -0.5687581444
C -2.6906533024 -2.0474112573 -1.6744667739
C -2.8494247905 -1.4815220835 -2.9297517126
C -3.7021972126 -0.3996496537 -3.0671011835
C -4.3604595541 0.1282902329 -1.9720083237
H -5.0085890110 0.9838280338 -2.0861602791
H -3.8423124414 0.0474748830 -4.0389768445
H -2.3202357696 -1.8825840531 -3.7786265277
Cl -1.6255135826 -3.3884977090 -1.4695258881
H -3.2557035277 -2.0192628778 0.3967800135
H -5.3588659844 0.9139585894 0.2673055548
H -2.8226233938 2.1843636538 0.3049138627
",68,0.0
1517,geom-drugs-37c36beb1f57650f-c0,37c36beb1f57650f,0,21,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,40.74621500330977,,CCOC(=O)C(/C(N)=N/C(=O)Nc1ccccc1)=C(\C)O,CCOC(=O)C(C(C)=O)=C(N)NC(=O)Nc1ccccc1,"38
GEOM DRUGS CCOC(=O)C(/C(N)=N/C(=O)Nc1ccccc1)=C(\C)O conformer 0
C 6.3190365613 0.6609944087 0.9848288192
C 5.7781405825 0.3118145489 -0.3948134259
H 5.6774445289 1.2184895234 -1.0002211698
H 6.4289840760 -0.4042644631 -0.9013824559
O 4.5131661601 -0.3415167834 -0.3155418855
C 3.4333634468 0.4425269662 -0.1662600399
O 3.5603620004 1.6614833059 -0.1308239422
C 2.1576146868 -0.2561139576 -0.0866199279
C 2.0277335736 -1.6889436576 -0.0267608855
O 0.9213672825 -2.2616254711 -0.0046558441
H -0.0962612150 -1.1015932286 -0.0274303547
C 3.2375479205 -2.5803164528 0.0345015156
H 3.8066741643 -2.5112294957 -0.8883967425
H 3.8899687944 -2.2983593254 0.8553566358
H 2.8925060425 -3.6033901429 0.1710390825
C 0.9830744742 0.5616970110 -0.0645942386
N -0.2288318777 -0.0563918240 -0.0403604010
C -1.4729002145 0.5487975445 -0.0204151719
O -1.6389056149 1.7541721081 -0.0312356156
N -2.4636111940 -0.3850345141 0.0099154231
C -3.8504268320 -0.1953748082 0.0298866724
C -4.6533108843 -1.3342444348 0.0579851268
C -6.0293347392 -1.2169345876 0.0778007221
C -6.6217459441 0.0351148986 0.0698677312
C -5.8249487980 1.1665215838 0.0422207094
C -4.4457186093 1.0616217711 0.0222971124
H -3.8303418835 1.9446659120 0.0008724467
H -6.2789431348 2.1461418621 0.0359031397
H -7.6971582583 0.1262654760 0.0849977077
H -6.6405631927 -2.1069052756 0.0992544665
H -4.1927204636 -2.3125095585 0.0640619204
H -2.1715314671 -1.3534072865 0.0169086029
N 1.0231003964 1.8808635860 -0.0660548096
H 1.9447395706 2.3150244047 -0.0857691102
H 0.1403050203 2.3813771708 -0.0596629617
H 7.3086298610 1.0981229445 0.8878977692
H 5.6620556318 1.3796019178 1.4681621226
H 6.3833538257 -0.2319579303 1.6022654464
",21,0.0
1716,geom-drugs-3e1673855db54570-c0,3e1673855db54570,0,25,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,16.78201600589091,,Cc1cc(C)c[n+](-c2[nH]c(=O)sc2/C=N/N=C(\[O-])c2cccnc2)c1,CC1=CN2c3[nH]c(=O)sc3[C@@H]3OC(c4cccnc4)=NN3[C@@H]2C(C)=C1,"40
GEOM DRUGS Cc1cc(C)c[n+](-c2[nH]c(=O)sc2/C=N/N=C(\[O-])c2cccnc2)c1 conformer 0
C -0.4080676347 -3.4073379795 2.3623651435
C -0.8842721010 -2.8435851766 1.0654879102
C -1.0010200228 -3.5510233050 -0.0615789746
C -1.4406003780 -2.9639603024 -1.3057207762
C -1.7785657344 -1.6653376496 -1.3166495844
N -1.7553692916 -0.8935714647 -0.1707110781
C -1.9535219192 0.4638059122 -0.1688198270
C -1.3935235810 1.2869177392 0.7497224836
C -0.2524677387 0.8583180539 1.6201308028
N -0.0693334504 -0.6063357435 1.5291767408
N 1.0968592254 -0.8289052859 0.8408918819
C 1.6777720470 0.2917976643 0.6651578146
O 0.9789029472 1.3746059814 1.1439649338
C 2.9597613290 0.4935447399 0.0360639217
C 3.4915596409 1.7731287201 -0.1284641083
C 4.7225512162 1.9026146438 -0.7456895978
C 5.3724942424 0.7531512701 -1.1728829788
N 4.8740756307 -0.4649888618 -1.0213639209
C 3.7034188546 -0.5945406870 -0.4349118025
H 3.3194260270 -1.5987090625 -0.3235173129
H 6.3372842041 0.8032569279 -1.6599666045
H 5.1692621612 2.8737369334 -0.8920534478
H 2.9410194995 2.6324397157 0.2238965949
C -1.2253201799 -1.3796298965 1.1008919285
H -1.9872237951 -1.1732745595 1.8767530285
H -0.3835734244 1.1783719415 2.6653386064
S -1.9747421890 2.9304507131 0.5589597398
C -3.0118301893 2.4415214149 -0.8117423084
O -3.7339318644 3.1680876153 -1.4353216483
N -2.8388537300 1.1021710749 -1.0144450818
H -3.3877302466 0.6212682021 -1.7114041764
H -2.0781832291 -1.1492489118 -2.2160945578
C -1.4846026846 -3.8166540236 -2.5337390226
H -0.4940916709 -4.2141041102 -2.7515287732
H -2.1567408597 -4.6608766785 -2.3828370945
H -1.8276185840 -3.2465805237 -3.3930621400
H -0.7507067780 -4.6010618871 -0.0663977664
H -1.1479178506 -3.2388320261 3.1446821400
H -0.2220880290 -4.4730756221 2.2707208463
H 0.5122936373 -2.9100794989 2.6625783833
",2,0.0
